paper_id,title
2663,The Canonical Metric For Vector Quantization.
2665,An Information Maximization Approach to Blind Separation and Blind Deconvolution.
2682,Representation of similarity in 3D object discrimination.
2683,"Representation, similarity and the chorus of prototypes. Minds and Machines,"
2684,Similarity to reference shapes as a basis for shape representation.
2695,"Combining exploratory projection pursuit and projection pursuit regression with application to neural networks, 1991."
2696,"Objective function formulation of the BCM theory of visual cortical plasticity: Statistical connections, stability conditions."
2697,Learning low dimensional representations of visual object with extensive use of prior knowledge.
2698,"Face recognition using a hybrid supervised/unsupervised neural network, 1992."
2702,TK (1994). Fast non-linear dimension reduction.
2740,Simple generational garbage collection and fast allocation.
2743,Automatic Program Parallelization.
2746,Providing iteration and concurrency in logic programs through bounded quantifications.
2753,Call forwarding: a simple interprocedural optimization technique for dynamically typed languages.
2757,On the Efficiency of Optimizing Shallow Backtracking in Compiled Prolog.
2776,"A Proebsting, ""Interprocedural Control Flow Analysis of First-Order Programs with Tail Call Optimization"","
2783,"Abstract interpretation for the compile-time analysis of logic programs,"
2808,"The Compilation and Execution of Recursion-Parallel Prolog on Shared Memory Multiprocessors,"
2809,"Compiling for nested recursion-parallelism,"
2814,Reforming compilation of logic programs.
2816,"Parallelizing Structural Recursion in Logic Programs,"
2824,Shared Paged Binding Arrays: A Universal Data-structure for Parallel Logic Programming.
2829,Variable Shunting for the WAM.
2845,Categorization-based diagnostic problem solving in the VLSI design domain.
2877,Compiling Fortran90 programs for distributed memory MIMD parallel computers.
2879,A unique approach to compiling array languages for parallel machines.
2884,"Evaluating Compiler Optimizations For Fortran D,"
2886,An Array Sublanguage.
2887,ZPL\'s WYSIWYG performance model.
2894,Shared memory consistency models: A tutorial.
2908,"Programming for Different Memory Consistency Models,"
2911,Designing and implementing memory consistency models for shared-memory multiprocessors.
2915,"Using ""test model checking"" to verify the Runway-PA8000 memory model."
2918,Location consistency: Stepping beyond the barriers of memory coherence and serializability.
2924,Scope consistency: A bridge between release consistency and entry consistency.
2927,A characterization of scalable shared memories.
2934,The `test model-checking\' approach to the verification of formal memory models of multiprocessors.
2936,Verification of the FLASH cache coherence protocol by aggregation of distributed transactions.
2941,"Shoring up Persistent Applications,"
2947,Optimization techniques for queries with expensive methods.
2950,The Case for Enhanced Abstract Data Types.
2952,"The implementation of POSTGRES,"
2954,"Implementing Multiple Protection Domains in Java to appear,"
2958,MultiLevel Direction of Autonomous Creatures for Real-Time Virtual Environments.
2960,Simulation levels of detail for real-time animation.
2963,"Adaptive display algorithm for interactive frame rates during visualization of complex virtual environments,"
2972,"Visibility preprocessing for interactive walkthroughs,"
2973,Metropolis Light Transport.
3011,The Mach exception handling facility.
3028,The UNIX Time-Sharing System.
3029,Machine-Independent Virtual Memory Management for Paged Uniprocessor and Multiprocessor Architectures.
3040,"Reasoning about action in transaction logic. In preparation. Presented at the Dagstuhl Seminar on Logic Databases and the Meaning of Change,"
3041,An overview of transaction logic.
3047,Logical foundations of object oriented and frame-based languages.
3051,"""The projection problem in the situation calculus: A soundness and completeness result, with an application to database updates,"""
3084,A comparative utility analysis of case-based reasoning and control-rule learning systems.
3085,A model of similarity-based retrieval.
3095,Constructive similarity assessment: Using stored cases to define new situa tions.
3097,Towards a computer model of memory search strategy learning.
3101,Acquiring case adaptation knowledge: A hybrid approach.
3112,Veloso (1994). Planning and Learning by Analogical Reasoning.
3131,Fast Rotation of Volume Data on Data Parallel Architectures.
3142,"Reducing Memory Latency via Non-blocking and Prefetching Caches,"
3144,A Trace-Driven Comparison of Algorithms for Parallel Prefetching and Caching.
3148,"""Optimal Prefetching via Data Compression,"""
3149,"Prefetching in File Systems for MIMD Multiprocessors,"
3152,Application-Controlled Physical Memory using External Page-Cache Management.
3153,Scale and Performance in a Distributed File System.
3156,Extending the Mach External Pager Interface to Accommodate User-Level Page Replacement Policies.
3157,"S.R., Extent-like Performance from a UNIX File System,"
3159,"A Tool to Search Through Entire File Systems."""
3161,"Exposing I/O Concurrency with Informed Prefetching,"
3162,Informed Prefetching and Caching.
3166,"The Design and Implementation of a Log-Structured File System,"
3170,"File System Logging Versus Clustering: A Performance Comparison,"
3173,"Detection and Exploitation of File Working Sets,"
3174,Limitation of cache prefetching on a bus-based multiprocessor.
3175,"""Scheduling for Modern Disk Drives and Non-Random Workloads"","
3187,A reference Bayesian test for nested hypotheses and its relationship to the Schwarz criterion.
3191,Model selection and accounting for model uncertainty in graphical models using Occam\'s window.
3192,Bayesian graphical models for discrete data.
3217,"Theory and Applications of Agnostic PAC-Learning with Small Decision Trees,"
3218,Rule induction with CN2: some recent improvements.
3220,A Weighted Nearest Neighbor Algorithm for Learning with Symbolic Features.
3222,Beyond independence: Conditions for the optimality of the simple bayesian classifier.
3223,Supervised and unsupervised discretization of continuous features.
3227,Lazy decision trees.
3229,Introduction to the Theory of Neural Computa 92 tion.
3231,Irrelevant features and the subset selection problem.
3232,"The Power of Decision Tables,"
3233,A study of cross-validation and bootstrap for accuracy estimation and model selection.
3235,"Scaling up the accuracy of naive-bayes classifiers: a decision-tree hybrid. In Proceedings of the Second International Conference on Knowledge Discovery and Data Mining,"
3236,A machine learning library in C++.
3237,Feature subset selection using the wrapper method: Overfitting and dynamic search space.
3240,"""An analysis of bayesian classifiers,"""
3243,A system for induction of oblique decision trees.
3258,"""The TRAINS Project: A case study in defining a conversational planning agent,"""
3259,"""Performance of temporal reasoning systems,"""
3265,"""A Formal Theory of Plan Recognition and its Implementation,"""
3271,Improving responsiveness for wide-area data access.
3277,Of Objects and Databases: A Decade of Turmoil.
3281,"Query Evaluation Techniques for Large Databases,"
3285,"Modern Database Systems: The Object Model, Interoperability, and Beyond, chapter Pegasus: A Heterogeneous Information Management System."
3286,Querying the World Wide Web.
3288,Dynamic Query optimization in Multidatabases.
3297,Exploiting hardware performance counters with flow and context sensitive profiling.
3299,Path-sensitive value-flow analysis.
3300,Interprocedural conditional branch elimination.
3301,Refining data flow information using infeasible paths.
3302,Complete removal of redundant computations.
3310,Data flow frequency analysis.
3311,An overview of the SUIF compiler system.
3313,Universal constructions for multi-object operations.
3318,A methodology for implementing highly concurrent data structures.
3320,"Efficient Object Sharing in Shared-Memory Multiprocessors,"
3321,"""Practical Implementations of Synchronization Primitives"","
3322,"""Transparent Support for Wait-Free Transactions"","
3323,Software transactional memory.
3327,Dynamic decision making in a stochastic partially observable medical domain: Ischemic heart disease example.
3331,The complexity of Markov decision processes.
3359,Natural Language Parsing as Statistical Pattern Recognition.
3366,"""Active Object Recognition,"""
3375,"Building global object models by purposive viewpoint control,"
3377,"Global surface reconstruc tion by purposive control of observer motion,"
3384,DDM a cache-only memory architecture.
3391,The wisconsin wind tunnel: Virtual prototyping of parallel computers.
3403,Slicing analysis and indirect accesses to distributed arrays.
3404,Communication optimizations for irregular scientific computations on distributed memory architectures.
3405,Value-based distributions in fortran d | a preliminary report.
3408,A Robust Parallel Programming Model for Dynamic Non Uniform Scientific Computations.
